Gene1,Gene2
AEBP2,TMEM120B
AEBP2,FXR2
AEBP2,DLGAP1
AEBP2,PSMD5
AEBP2,PCIF1
AEBP2,NUP107
AEBP2,PLS1
AEBP2,OPRD1
AEBP2,MMS22L
AEBP2,BMP3
AEBP2,TDRKH
AEBP2,RAB40C
AEBP2,PSMG4
AEBP2,SYNM
AEBP2,LRRFIP1
AEBP2,ESCO1
AEBP2,ANKRD26
AEBP2,ZFP119A
AEBP2,PTDSS1
AEBP2,MTERF3
AEBP2,SURF6
AEBP2,JARID2
AEBP2,SDK2
AEBP2,POLR2J
AEBP2,HASPIN
AEBP2,POC1B
AEBP2,KIF1B
AEBP2,GALNT4
AEBP2,NPNT
AEBP2,KLHL22
AEBP2,CRHR1
AEBP2,ATP5G2
AEBP2,NCDN
AEBP2,JPH3
AEBP2,EGR4
AEBP2,DRG1
AEBP2,AU040320
AEBP2,TTC41
AEBP2,PPP1R8
AEBP2,POU4F2
AEBP2,LTK
AEBP2,HSP90B1
AEBP2,GM13272
AEBP2,ZNRF1
AEBP2,SMAP2
AEBP2,SEMA5B
AEBP2,PUSL1
AEBP2,PLXNC1
AEBP2,LRRC38
AEBP2,EPS15L1
AEBP2,ACAP3
AEBP2,SHC3
AEBP2,PKP1
AEBP2,MAF
AEBP2,GM266
AEBP2,DBNDD2
AEBP2,6430571L13RIK
AEBP2,0610009B22RIK
AEBP2,U2AF1
AEBP2,OSBPL9
AEBP2,RPUSD4
AEBP2,RBFOX3
AEBP2,FAM118B
AEBP2,AVPR1A
AEBP2,PXDC1
AEBP2,IGFBP5
AEBP2,ADAMTS18
AEBP2,SORCS3
AEBP2,SNAP91
AEBP2,ILF2
AEBP2,UBE2QL1
AEBP2,SLC24A4
AEBP2,PDE3B
AEBP2,FSTL4
AEBP2,FOXD1
AEBP2,ZCWPW1
AEBP2,RAD21
AEBP2,P4HA1
AEBP2,MEPCE
AEBP2,KIN
AEBP2,GBX1
AEBP2,COX6A1
AEBP2,CACYBP
AEBP2,ATP5C1
AEBP2,YIPF6
AEBP2,NEFL
AEBP2,MAK16
AEBP2,GPR19
AEBP2,CDV3
AEBP2,ANKRD54
AEBP2,SF3A2
AEBP2,POU3F1
AEBP2,PLEKHJ1
AEBP2,DISP3
AEBP2,SIDT1
AEBP2,RPS6
AEBP2,NLGN1
AEBP2,HOXC13
AEBP2,FAM208B
AEBP2,DZIP3
AEBP2,CIP2A
AEBP2,BEND5
AEBP2,UBE2D3
AEBP2,OXTR
AEBP2,NRXN1
AEBP2,GRIN3A
AEBP2,GCNT4
AEBP2,UBXN7
AEBP2,SLC6A17
AEBP2,DOCK3
AEBP2,CYP2U1
AEBP2,C1QL2
AEBP2,RFESD
AEBP2,NUP62
AEBP2,KCTD8
AEBP2,IL4I1B
AEBP2,IER5
AEBP2,FOXD2
AEBP2,CLSTN2
AEBP2,ATF5
AEBP2,PAQR9
AEBP2,NPAS2
AEBP2,GREM1
AEBP2,FAM151B
AEBP2,BPNT1
AEBP2,ANKRD34B
AEBP2,NOMO1
AEBP2,KAT6A
AEBP2,HEATR3
AEBP2,ZZZ3
AEBP2,ITPRIPL2
AEBP2,TBC1D30
AEBP2,RBM27
AEBP2,DOK6
AEBP2,D430041D05RIK
AEBP2,ZFP868
AEBP2,XRCC2
AEBP2,SLC46A3
AEBP2,SKA3
AEBP2,MRPL57
AEBP2,GM10710
AEBP2,DCHS2
AEBP2,PSKH1
AEBP2,OLIG1
AEBP2,TBX21
AEBP2,SMAD6
AEBP2,ATP13A1
AEBP2,SAYSD1
AEBP2,GAS6
AEBP2,BTF3
AEBP2,BTBD11
AEBP2,BNC1
AEBP2,TBC1D1
AEBP2,NBL1
AEBP2,SH3YL1
AEBP2,RASD2
AEBP2,MYSM1
AEBP2,JPT2
AEBP2,GLRX3
AEBP2,FGF5
AEBP2,COQ9
AEBP2,CIAPIN1
AEBP2,ACP1
AEBP2,MINOS1
AEBP2,GPBP1L1
AEBP2,CCNL2
AEBP2,TLL1
AEBP2,SEC62
AEBP2,PCDH8
AEBP2,KATNB1
AEBP2,TDP2
AEBP2,SNX5
AEBP2,NGEF
AEBP2,MGME1
AEBP2,GLTP
AEBP2,ACOT13
AEBP2,ZFP385B
AEBP2,SLC18A1
AEBP2,NEUROG2
AEBP2,JTB
AEBP2,GM13212
AEBP2,ATP6V1B2
AEBP2,ARPC1A
AEBP2,ADGRA2
AEBP2,TMEM56
AEBP2,SPON1
AEBP2,WNT2B
AEBP2,TSSK6
AEBP2,TRAF3IP1
AEBP2,STK38
AEBP2,RRAGA
AEBP2,PARP1
AEBP2,NDUFA13
AEBP2,LTBP2
AEBP2,KIF21A
AEBP2,FAM181B
AEBP2,COL4A2
AEBP2,COL4A1
AEBP2,NES
AEBP2,TWIST2
AEBP2,SLC35D3
AEBP2,PDLIM5
AEBP2,NOB1
AEBP2,DDAH1
AEBP2,NRP1
AEBP2,NELL1
AEBP2,NDEL1
AEBP2,LHX2
AEBP2,UBAC2
AEBP2,CXCR4
AEBP2,BRK1
AEBP2,ANKHD1
AEBP2,SARNP
AEBP2,ORMDL2
AEBP2,SACM1L
AEBP2,RHBDL3
AEBP2,OCLN
AEBP2,NOL7
AEBP2,CKAP5
AEBP2,ASCL1
AEBP2,TRAPPC9
AEBP2,PIKFYVE
AEBP2,NCKIPSD
AEBP2,INTS2
AEBP2,IDH1
AEBP2,HOXD9
AEBP2,GPR150
AEBP2,USPL1
AEBP2,PKNOX2
AEBP2,PGAM1
AEBP2,NOL4
AEBP2,BRF1
AEBP2,4931440F15RIK
AEBP2,ZXDC
AEBP2,VWA5B2
AEBP2,MTFMT
AEBP2,HNRNPLL
AEBP2,BMP2
AEBP2,KDR
AEBP2,ZHX3
AEBP2,SLC10A7
AEBP2,RGS10
AEBP2,RBMXL1
AEBP2,PAK6
AEBP2,MEIOC
AEBP2,RPRML
AEBP2,PHOSPHO2
AEBP2,OLFR94
AEBP2,NDFIP2
AEBP2,MIS18A
AEBP2,CCDC173
AEBP2,CAR10
AEBP2,TBX18
AEBP2,RAET1E
AEBP2,RAET1A
AEBP2,MRPL17
AEBP2,FAM13B
AEBP2,CLIC6
AEBP2,ASCC1
AEBP2,AP2A1
AEBP2,ANAPC16
AEBP2,SPDYE4B
AEBP2,RBAK
AEBP2,FBRSL1
AEBP2,EPHA5
AEBP2,ABTB2
AEBP2,ZBTB16
AEBP2,NPTXR
AEBP2,NHSL2
AEBP2,ABHD18
AEBP2,SNAP47
AEBP2,SLC9A2
AEBP2,SFXN2
AEBP2,NFATC2
AEBP2,JMJD4
AEBP2,FFAR4
AEBP2,CRABP1
AEBP2,ARL3
AEBP2,ZCCHC14
AEBP2,SUSD1
AEBP2,RAD23A
AEBP2,PPM1E
AEBP2,ARHGAP39
AEBP2,ARHGAP31
AEBP2,NOG
AEBP2,NDUFB10
AEBP2,MTHFS
AEBP2,CNPY3
AEBP2,PPP3CC
AEBP2,HLCS
AEBP2,FLT3
AEBP2,FBXO5
AEBP2,ATG10
AEBP2,PDE8A
AEBP2,OVOL2
AEBP2,GNAS
AEBP2,E2F6
AEBP2,C2CD4D
AEBP2,RETREG2
AEBP2,RALGAPB
AEBP2,MFSD2A
AEBP2,H2-Q8
AEBP2,H2-Q6
AEBP2,GLIS1
AEBP2,CNPPD1
AEBP2,WNT6
AEBP2,PSMA4
AEBP2,HNRNPH1
AEBP2,FAM155A
AEBP2,AY074887
AEBP2,ZRANB2
AEBP2,TBCA
AEBP2,SLC22A21
AEBP2,SHISA6
AEBP2,MTG1
AEBP2,FUBP1
AEBP2,DNAJB4
AEBP2,CRTC3
AEBP2,FAM122A
AEBP2,EFHD1
AEBP2,CSGALNACT1
AEBP2,HCN4
AEBP2,WDTC1
AEBP2,RNF130
AEBP2,RANBP9
AEBP2,FIBCD1
AEBP2,COQ7
AEBP2,9430015G10RIK
AEBP2,NFIA
AEBP2,MAPT
AEBP2,FOXP1
AEBP2,SUPT5
AEBP2,SOX9
AEBP2,CEP192
AEBP2,HS6ST3
AEBP2,FLAD1
AEBP2,E030030I06RIK
AEBP2,DFFB
AEBP2,CEP104
AEBP2,ZFP280D
AEBP2,PPP1R3G
AEBP2,COPB2
AEBP2,RIPPLY2
AEBP2,RHOBTB1
AEBP2,PRPF3
AEBP2,H2-Q1
AEBP2,CTNNB1
AEBP2,ABCG2
AEBP2,A930033H14RIK
AEBP2,TRIM47
AEBP2,HIST1H4K
AEBP2,HIST1H2BK
AEBP2,HIST1H2AH
AEBP2,PRADC1
AEBP2,LOX
AEBP2,LINGO2
AEBP2,LINGO1
AEBP2,ISCA1
AEBP2,CCT7
AEBP2,WDHD1
AEBP2,STK39
AEBP2,SOCS4
AEBP2,SLC6A2
AEBP2,SH3RF3
AEBP2,SCAP
AEBP2,ROMO1
AEBP2,RFWD3
AEBP2,RELN
AEBP2,PRDX1
AEBP2,NFS1
AEBP2,NETO2
AEBP2,MORC3
AEBP2,HSPA1L
AEBP2,FOXQ1
AEBP2,DHRSX
AEBP2,BVES
AEBP2,BHLHA9
AEBP2,TIMM21
AEBP2,SMIM10L1
AEBP2,SMARCC2
AEBP2,SLC6A20A
AEBP2,PLAGL1
AEBP2,NEUROG1
AEBP2,NDUFAB1
AEBP2,FGF16
AEBP2,CXCL14
AEBP2,SSPN
AEBP2,MDGA2
AEBP2,JPH1
AEBP2,ZFP869
AEBP2,TRIM39
AEBP2,TENT2
AEBP2,POU2F1
AEBP2,KIF3A
AEBP2,NUDT2
AEBP2,KIF24
AEBP2,DCP1A
AEBP2,BHLHE22
AEBP2,TGFBR3
AEBP2,SOX18
AEBP2,PLD5
AEBP2,HOXC12
AEBP2,CNTLN
AEBP2,NPTX2
AEBP2,NAA35
AEBP2,MYL4
AEBP2,ITPKB
AEBP2,GNAL
AEBP2,GM13287
AEBP2,CDC27
AEBP2,TMEM178
AEBP2,RPS3A1
AEBP2,PSTK
AEBP2,PRKG2
AEBP2,OGFOD1
AEBP2,NUDT21
AEBP2,GLIS3
AEBP2,TIGD5
AEBP2,PPP2CA
AEBP2,NR1D2
AEBP2,HOXD3
AEBP2,EEF1D
AEBP2,COPS3
AEBP2,BDNF
AEBP2,ADD1
AEBP2,RPS10
AEBP2,PBX4
AEBP2,DAGLB
AEBP2,CDX2
AEBP2,ASCL2
AEBP2,ARHGEF26
AEBP2,ANKRD33B
AEBP2,TPR
AEBP2,SPG11
AEBP2,RPS19
AEBP2,RGL1
AEBP2,ODR4
AEBP2,HDAC2
AEBP2,ARPC5
AEBP2,TMCC3
AEBP2,NTN4
AEBP2,NFIX
AEBP2,ELOVL4
AEBP2,CPSF1
AEBP2,AGBL5
AEBP2,TCF24
AEBP2,SPAG16
AEBP2,SLC35B3
AEBP2,NAA25
AEBP2,MBD4
AEBP2,IFT122
AEBP2,WDR77
AEBP2,PAIP2
AEBP2,INTS10
AEBP2,ATP5F1
AEBP2,KCNK9
AEBP2,TIPIN
AEBP2,TASP1
AEBP2,SYT6
AEBP2,SOX30
AEBP2,SMARCB1
AEBP2,SLC26A4
AEBP2,RBM20
AEBP2,MMP15
AEBP2,HIST3H2BA
AEBP2,FOXB1
AEBP2,ERBB4
AEBP2,PTPRU
AEBP2,FUS
AEBP2,CIPC
AEBP2,RAB8A
AEBP2,KANSL2
AEBP2,DACH1
AEBP2,CACNB4
AEBP2,PIH1D1
AEBP2,KCNC2
AEBP2,CHAMP1
AEBP2,ALDH16A1
AEBP2,ST8SIA6
AEBP2,PPFIA1
AEBP2,NTRK2
AEBP2,FHDC1
AEBP2,SDE2
AEBP2,PTPRT
AEBP2,P4HB
AEBP2,KBTBD7
AEBP2,CTCF
AEBP2,CTBP1
AEBP2,ACIN1
AEBP2,1700123O20RIK
AEBP2,POLG2
AEBP2,PHYHIPL
AEBP2,PCBP1
AEBP2,FAM71E1
AEBP2,EMC10
AEBP2,COBLL1
AEBP2,ACAN
AEBP2,SRD5A2
AEBP2,SLC1A2
AEBP2,RGS7
AEBP2,EIF5A
AEBP2,PSPH
AEBP2,CPLANE1
AEBP2,CCT6A
AEBP2,THAP1
AEBP2,MCRS1
AEBP2,HOOK1
AEBP2,HMGA2
AEBP2,EDRF1
AEBP2,BCL7B
AEBP2,B3GLCT
AEBP2,TMBIM6
AEBP2,RIOX2
AEBP2,RAN
AEBP2,FGF3
AEBP2,FAM227A
AEBP2,EMX2
AEBP2,ELFN2
AEBP2,CBY1
AEBP2,TTC3
AEBP2,TBC1D4
AEBP2,PIGP
AEBP2,NAA16
AEBP2,GM13275
AEBP2,DESI2
AEBP2,ZIC1
AEBP2,PLPPR5
AEBP2,HNRNPL
AEBP2,GFRA4
AEBP2,EIF4H
AEBP2,CDKN2C
AEBP2,WDR27
AEBP2,RPL13
AEBP2,PDIA5
AEBP2,NKD1
AEBP2,HIST1H3E
AEBP2,FAM220A
AEBP2,CLOCK
AEBP2,CDPF1
AEBP2,1600012H06RIK
AEBP2,YPEL2
AEBP2,TAL1
AEBP2,RBMXL2
AEBP2,FAM163A
AEBP2,ADGRL3
AEBP2,ABHD13
AEBP2,UTP18
AEBP2,RFLNB
AEBP2,MBTD1
AEBP2,HIST1H2BC
AEBP2,HIST1H2AC
AEBP2,GRM7
AEBP2,CSE1L
AEBP2,ADAM12
AEBP2,TTC34
AEBP2,TMEM183A
AEBP2,RGS7BP
AEBP2,PPIL4
AEBP2,MRPL39
AEBP2,CYP26A1
AEBP2,TPBGL
AEBP2,TFCP2
AEBP2,TEX10
AEBP2,SETD5
AEBP2,PDF
AEBP2,HTR1A
AEBP2,FAM19A5
AEBP2,WWP1
AEBP2,WBP4
AEBP2,PTX3
AEBP2,ELF1
AEBP2,DDX39B
AEBP2,ADAMTS17
AEBP2,SSBP2
AEBP2,LOC102640673
AEBP2,GABRA2
AEBP2,CBFA2T3
AEBP2,B4GALNT1
AEBP2,WNT5B
AEBP2,RPL36AL
AEBP2,PITPNM3
AEBP2,MGAT2
AEBP2,GM3696
AEBP2,CLDN23
AEBP2,RANBP2
AEBP2,PPP4R2
AEBP2,LRRC7
AEBP2,ABHD5
AEBP2,ST6GALNAC1
AEBP2,RNASET2B
AEBP2,RNASET2A
AEBP2,NPM1
AEBP2,KCTD12
AEBP2,GMNN
AEBP2,GM960
AEBP2,EAPP
AEBP2,DNAJB12
AEBP2,ATP8B1
AEBP2,WDR41
AEBP2,TARDBP
AEBP2,SYCP1
AEBP2,SLC16A1
AEBP2,RPN2
AEBP2,MROH8
AEBP2,LRCH3
AEBP2,ERI3
AEBP2,DARS
AEBP2,TRABD2B
AEBP2,RAB6A
AEBP2,OTOP1
AEBP2,MESP2
AEBP2,KREMEN1
AEBP2,ADAMTSL3
AEBP2,3110082I17RIK
AEBP2,TXNIP
AEBP2,TMEM175
AEBP2,STXBP4
AEBP2,SLC4A4
AEBP2,PRKCE
AEBP2,POU3F3
AEBP2,NUP93
AEBP2,LMO2
AEBP2,KIF2A
AEBP2,KCNK2
AEBP2,GAK
AEBP2,FIP1L1
AEBP2,EIF3A
AEBP2,COX11
AEBP2,VWA8
AEBP2,VSX1
AEBP2,VPS35
AEBP2,SRR
AEBP2,SNX14
AEBP2,SMG6
AEBP2,RNF149
AEBP2,ORC6
AEBP2,NCAPG2
AEBP2,MRPS7
AEBP2,GGA3
AEBP2,FBN1
AEBP2,CAMK2D
AEBP2,WT1
AEBP2,TRIM28
AEBP2,RNF217
AEBP2,PCDHAC2
AEBP2,NSFL1C
AEBP2,MAP4
AEBP2,CHUK
AEBP2,2510009E07RIK
AEBP2,RASGRF2
AEBP2,CCNT2
AEBP2,PELI2
AEBP2,INPP4B
AEBP2,HSPA4
AEBP2,HSF4
AEBP2,HDGFL3
AEBP2,GALNT17
AEBP2,FANCL
AEBP2,EYA4
AEBP2,ACOT6
AEBP2,RABGGTB
AEBP2,PABPN1
AEBP2,FZD6
AEBP2,ERRFI1
AEBP2,DPF3
AEBP2,DNAJB3
AEBP2,CXCL12
AEBP2,MAML3
AEBP2,INAFM2
AEBP2,IDH3A
AEBP2,FAM204A
AEBP2,ESRRB
AEBP2,BOD1
AEBP2,ASTN2
AEBP2,SLC30A10
AEBP2,SCN5A
AEBP2,IHH
AEBP2,CPNE8
AEBP2,UNC5B
AEBP2,SYNDIG1
AEBP2,STX17
AEBP2,SFRP5
AEBP2,HIST4H4
AEBP2,CNIH3
AEBP2,CITED4
AEBP2,RABIF
AEBP2,HINT3
AEBP2,DMRTA1
AEBP2,WRN
AEBP2,SFMBT1
AEBP2,RPL11
AEBP2,PURG
AEBP2,KNL1
AEBP2,INSM2
AEBP2,CPEB1
AEBP2,ADPRHL2
AEBP2,ZFP105
AEBP2,MARCH7
AEBP2,KCNK6
AEBP2,DNAJC25
AEBP2,ARHGDIA
AEBP2,WNK2
AEBP2,SLC8A3
AEBP2,MEAF6
AEBP2,LY6H
AEBP2,ALDH1A2
AEBP2,ZKSCAN16
AEBP2,VSTM2B
AEBP2,THOC1
AEBP2,SHTN1
AEBP2,PRKG1
AEBP2,MIXL1
AEBP2,FBN2
AEBP2,EFCC1
AEBP2,COL12A1
AEBP2,ZC3H15
AEBP2,TWIST1
AEBP2,SYT2
AEBP2,PAG1
AEBP2,MAFA
AEBP2,LCMT2
AEBP2,HSPA5
AEBP2,ADAL
AEBP2,SYPL2
AEBP2,PPM1D
AEBP2,MRPL9
AEBP2,INTS7
AEBP2,DTL
AEBP2,DLX2
AEBP2,ARPC2
AEBP2,TBC1D9
AEBP2,TAF5
AEBP2,RNF38
AEBP2,HTRA4
AEBP2,HTR5B
AEBP2,ENTPD6
AEBP2,ZFC3H1
AEBP2,WDR43
AEBP2,THAP2
AEBP2,TENT4B
AEBP2,PUS3
AEBP2,PTPN2
AEBP2,NCL
AEBP2,GAS2L3
AEBP2,ERLIN1
AEBP2,DDX25
AEBP2,AK5
AEBP2,WNT7A
AEBP2,TENT5A
AEBP2,SGPP1
AEBP2,PATL1
AEBP2,NXPH1
AEBP2,NPBWR1
AEBP2,HIST1H3I
AEBP2,GRIN2B
AEBP2,DDX43
AEBP2,ZDHHC1
AEBP2,SELENOI
AEBP2,NDUFS7
AEBP2,NBEA
AEBP2,MED4
AEBP2,KCNJ4
AEBP2,FAM78B
AEBP2,RNPC3
AEBP2,MLLT3
AEBP2,MAN1C1
AEBP2,LYPD1
AEBP2,CALM3
AEBP2,XPO4
AEBP2,T
AEBP2,PDE3A
AEBP2,MYEF2
AEBP2,KANSL1
AEBP2,HIST1H3B
AEBP2,ANKRD10
AEBP2,UBE3A
AEBP2,SRRD
AEBP2,PGR
AEBP2,NTNG1
AEBP2,MAP6
AEBP2,KIF26B
AEBP2,HPS4
AEBP2,CIART
AEBP2,ATP2A3
AEBP2,FBXO31
AEBP2,DNM3
AEBP2,CDK6
AEBP2,ZFP804A
AEBP2,SRSF7
AEBP2,SNRPB
AEBP2,SLC44A5
AEBP2,SLC32A1
AEBP2,SLC30A4
AEBP2,PDZRN4
AEBP2,PAPOLB
AEBP2,KBTBD6
AEBP2,GSC
AEBP2,GPATCH3
AEBP2,ZFP654
AEBP2,ULK2
AEBP2,THOP1
AEBP2,CSMD1
AEBP2,CGGBP1
AEBP2,BTRC
AEBP2,TRIM2
AEBP2,C1QL1
AEBP2,ZFAT
AEBP2,VASH2
AEBP2,USP53
AEBP2,SEZ6L
AEBP2,SEL1L3
AEBP2,RNF165
AEBP2,PPARG
AEBP2,PLLP
AEBP2,NEGR1
AEBP2,NAPEPLD
AEBP2,DCAF11
AEBP2,CLTC
AEBP2,CEP126
AEBP2,CAVIN3
AEBP2,TBC1D7
AEBP2,PRSS50
AEBP2,PCID2
AEBP2,CUL4A
AEBP2,CEBPA
AEBP2,RAB23
AEBP2,NKX2-9
AEBP2,FMNL1
AEBP2,4931406C07RIK
AEBP2,WDR34
AEBP2,VAV3
AEBP2,TMEM38B
AEBP2,TANGO6
AEBP2,RARRES1
AEBP2,POU3F2
AEBP2,MRI1
AEBP2,FOXD4
AEBP2,FOCAD
AEBP2,DOCK10
AEBP2,AKAP8L
AEBP2,ZMYM4
AEBP2,VPS37A
AEBP2,SNPH
AEBP2,SHE
AEBP2,PDRG1
AEBP2,MRPL44
AEBP2,KCNA1
AEBP2,GAB1
AEBP2,FGFR3
AEBP2,CNOT7
AEBP2,SSU72
AEBP2,SERF1
AEBP2,PFKFB3
AEBP2,FBXL5
AEBP2,CHMP2B
AEBP2,ZFP672
AEBP2,VWA2
AEBP2,SREK1
AEBP2,RC3H1
AEBP2,PPP2R2A
AEBP2,GAB2
AEBP2,FAM124A
AEBP2,ABCA3
AEBP2,SH3GLB1
AEBP2,PHKB
AEBP2,PCNX2
AEBP2,ITFG1
AEBP2,CRYBA2
AEBP2,WNT4
AEBP2,GM9758
AEBP2,ABCG4
AEBP2,UBE2J2
AEBP2,TMEM250-PS
AEBP2,SPHK1
AEBP2,SP9
AEBP2,LRP2
AEBP2,LCA5
AEBP2,JAKMIP3
AEBP2,DCTD
AEBP2,AP2A2
AEBP2,USP37
AEBP2,UBE2I
AEBP2,MOCS2
AEBP2,CNOT9
AEBP2,SPINT2
AEBP2,RAX
AEBP2,PTS
AEBP2,PLOD2
AEBP2,IREB2
AEBP2,STK38L
AEBP2,DLX6
AEBP2,CRLF1
AEBP2,VLDLR
AEBP2,TRIM62
AEBP2,SOX10
AEBP2,SGSM3
AEBP2,PIEZO2
AEBP2,KDM4C
AEBP2,GDNF
AEBP2,EGF
AEBP2,DYM
AEBP2,DNAJC13
AEBP2,CHST2
AEBP2,VCPIP1
AEBP2,SYT5
AEBP2,RPS20
AEBP2,PCGF1
AEBP2,LSM4
AEBP2,H2AFX
AEBP2,DNAJA2
AEBP2,COL19A1
AEBP2,YWHAE
AEBP2,TSHR
AEBP2,MCIDAS
AEBP2,JAM3
AEBP2,GALNT14
AEBP2,ZFP873
AEBP2,ZFP1
AEBP2,VCPKMT
AEBP2,UNK
AEBP2,TPM1
AEBP2,PRMT5
AEBP2,OVOL1
AEBP2,ONECUT2
AEBP2,NUDT19
AEBP2,MAD2L2
AEBP2,ERI1
AEBP2,EIF4B
AEBP2,DRAXIN
AEBP2,CLMP
AEBP2,TADA2A
AEBP2,MPHOSPH6
AEBP2,HTR7
AEBP2,HNRNPR
AEBP2,HLTF
AEBP2,HHAT
AEBP2,RAB6B
AEBP2,PDE10A
AEBP2,INSM1
AEBP2,GRB10
AEBP2,GLRX5
AEBP2,FUT4
AEBP2,FNIP2
AEBP2,EPHA6
AEBP2,CACNA1G
AEBP2,ARHGAP29
AEBP2,ADRA2B
AEBP2,TRIO
AEBP2,STAC
AEBP2,RRAGC
AEBP2,PTPRM
AEBP2,PPM1H
AEBP2,POFUT2
AEBP2,MSMO1
AEBP2,BTBD8
AEBP2,TPRA1
AEBP2,SLC41A2
AEBP2,SLC30A3
AEBP2,ADAD2
AEBP2,ZFP729A
AEBP2,URGCP
AEBP2,TRIM67
AEBP2,TMED3
AEBP2,PPP1R9B
AEBP2,MTX2
AEBP2,LYSMD2
AEBP2,KBTBD12
AEBP2,IRX6
AEBP2,INPP5F
AEBP2,GSX2
AEBP2,GOT2
AEBP2,DNM2
AEBP2,CAPZA2
AEBP2,ADAMTS2
AEBP2,UPF3A
AEBP2,TRMO
AEBP2,TOX3
AEBP2,SOX7
AEBP2,POLG
AEBP2,MFSD4A
AEBP2,CDH22
AEBP2,ADRA2A
AEBP2,SERPINE2
AEBP2,RBPMS
AEBP2,PREPL
AEBP2,NDUFB7
AEBP2,MRTFB
AEBP2,MCTP1
AEBP2,GCFC2
AEBP2,CRK
AEBP2,COX18
AEBP2,CISD2
AEBP2,CAMKMT
AEBP2,WDR4
AEBP2,VAC14
AEBP2,SLC22A17
AEBP2,SFRP1
AEBP2,RFTN1
AEBP2,PRICKLE1
AEBP2,PLAG1
AEBP2,NKX3-2
AEBP2,CTNNA1
AEBP2,CHCHD7
AEBP2,CASTOR2
AEBP2,ARL4A
AEBP2,ANKS1B
AEBP2,ST6GAL2
AEBP2,SSTR1
AEBP2,PIGF
AEBP2,LYPD6B
AEBP2,LHX6
AEBP2,HTR6
AEBP2,H2-DMA
AEBP2,GRIN2A
AEBP2,FBLL1
AEBP2,CRIPT
AEBP2,CAVIN1
AEBP2,BRD2
AEBP2,ZFP2
AEBP2,SRSF11
AEBP2,SFT2D3
AEBP2,PTHLH
AEBP2,PPP6R1
AEBP2,NRCAM
AEBP2,NETO1
AEBP2,ISM1
AEBP2,GAPVD1
AEBP2,CDS2
AEBP2,AP3B1
AEBP2,RUSC2
AEBP2,DES
AEBP2,CYB5B
AEBP2,ATP6V1G1
AEBP2,UCN
AEBP2,SHISA9
AEBP2,SF3B3
AEBP2,PRPH
AEBP2,POLI
AEBP2,IRX3
AEBP2,H60B
AEBP2,FGFR1OP
AEBP2,FAM160A2
AEBP2,COG4
AEBP2,ZBTB17
AEBP2,SPAG6
AEBP2,SLC24A3
AEBP2,RAB5B
AEBP2,PCMTD2
AEBP2,NUP133
AEBP2,MSRB3
AEBP2,MORF4L1
AEBP2,MIER2
AEBP2,KTI12
AEBP2,H2-BL
AEBP2,FITM2
AEBP2,DGKE
AEBP2,CYP20A1
AEBP2,CAMK4
AEBP2,0610040J01RIK
AEBP2,TERF2IP
AEBP2,SLTM
AEBP2,NELFCD
AEBP2,NCAPH
AEBP2,KARS
AEBP2,EXTL3
AEBP2,EPHB1
AEBP2,ECPAS
AEBP2,DPP10
AEBP2,DLX3
AEBP2,APBA2
AEBP2,SLC18A3
AEBP2,NUPL1
AEBP2,NR2F2
AEBP2,NEFH
AEBP2,MTMR2
AEBP2,ECHDC1
AEBP2,CNBP
AEBP2,CEP78
AEBP2,BOLA1
AEBP2,AP1B1
AEBP2,TMX1
AEBP2,SYN2
AEBP2,SHCBP1L
AEBP2,PSMG1
AEBP2,IGSF21
AEBP2,ZFP143
AEBP2,RPL34-PS1
AEBP2,RPL34
AEBP2,NAXD
AEBP2,KHDC3
AEBP2,GABRA5
AEBP2,FAM20C
AEBP2,DAZAP2
AEBP2,CDKN1C
AEBP2,CARD10
AEBP2,USP38
AEBP2,TMEM192
AEBP2,TERF2
AEBP2,RBM26
AEBP2,NOS1AP
AEBP2,KMT5B
AEBP2,HTR1B
AEBP2,FNBP4
AEBP2,CDC42EP3
AEBP2,TBC1D5
AEBP2,SPRYD3
AEBP2,MPZL1
AEBP2,MDM2
AEBP2,MAPKAPK5
AEBP2,KBTBD13
AEBP2,DUSP4
AEBP2,ZFP219
AEBP2,SETD6
AEBP2,RNF212
AEBP2,PTH1R
AEBP2,HAUS6
AEBP2,CANX
AEBP2,ASCL4
AEBP2,ARL4C
AEBP2,SRSF5
AEBP2,MGEA5
AEBP2,IGFBP4
AEBP2,STOX2
AEBP2,SMAD1
AEBP2,SEZ6
AEBP2,SCN1B
AEBP2,MAP4K1
AEBP2,INPP4A
AEBP2,GM2897
AEBP2,GM13288
AEBP2,EIF3K
AEBP2,SEPT2
AEBP2,RAB5IF
AEBP2,LIN7A
AEBP2,KCNA3
AEBP2,HDLBP
AEBP2,GAS2
AEBP2,FOXD3
AEBP2,FANCF
AEBP2,FAAH
AEBP2,DLL4
AEBP2,AJAP1
AEBP2,4930453N24RIK
AEBP2,RPL27
AEBP2,HIST1H3H
AEBP2,EPB41L3
AEBP2,CHSY3
AEBP2,CHST15
AEBP2,ZFP251
AEBP2,TMEM30A
AEBP2,PTCH1
AEBP2,PDE5A
AEBP2,KLF5
AEBP2,GAD2
AEBP2,GABPB1
AEBP2,EPRS
AEBP2,DHX9
AEBP2,CABIN1
AEBP2,ARHGEF10
AEBP2,SPC25
AEBP2,SENP6
AEBP2,PBLD2
AEBP2,HNRNPH3
AEBP2,FLYWCH1
AEBP2,ELP6
AEBP2,EID2
AEBP2,DLK2
AEBP2,CDC20B
