Gene1,Gene2
ATF2,DHX36
ATF2,CNOT9
ATF2,RFX5
ATF2,PHOSPHO2-KLHL23
ATF2,PHOSPHO2
ATF2,NOP14
ATF2,GRK4
ATF2,CCDC173
ATF2,SUGCT
ATF2,PARL
ATF2,MRPS35
ATF2,MPLKIP
ATF2,GOLGB1
ATF2,COX17
ATF2,DMAC2
ATF2,ABT1
ATF2,CXXC1
ATF2,CAAP1
ATF2,ZNF3
ATF2,UBQLN1
ATF2,DGUOK
ATF2,RPL35A
ATF2,LSM5
ATF2,ZBTB40
ATF2,TSTD2
ATF2,NCBP1
ATF2,CHMP1B
ATF2,H3F3B
ATF2,ARL1
ATF2,SDE2
ATF2,KLHL22
ATF2,RPS6KL1
ATF2,MLH1
ATF2,EPM2AIP1
ATF2,EIF5
ATF2,LAP3
ATF2,PAK1IP1
ATF2,COA6
ATF2,C6orf52
ATF2,ATP6V0A1
ATF2,RLF
ATF2,STN1
ATF2,RPS6KB2
ATF2,RAB5B
ATF2,DMAP1
ATF2,ZNF548
ATF2,RETSAT
ATF2,LIN7C
ATF2,AHCTF1
ATF2,WDR19
ATF2,SMG7
ATF2,FAM227B
ATF2,DTWD1
ATF2,SMN2
ATF2,SMN1
ATF2,RBM23
ATF2,ZNF837
ATF2,PRRG2
ATF2,NOSIP
ATF2,PPP1R12A
ATF2,ACBD5
ATF2,MED23
ATF2,ARMC1
ATF2,LSM8
ATF2,RAB6A
ATF2,LRIG2
ATF2,FOXJ3
ATF2,SNAPC5
ATF2,CD2AP
ATF2,AMMECR1L
ATF2,COPS4
ATF2,TUFM
ATF2,TUBA1A
ATF2,SH2B1
ATF2,ISG20
ATF2,HSPA4
ATF2,SACM1L
ATF2,RAB3GAP1
ATF2,POMZP3
ATF2,MMACHC
ATF2,FAM76B
ATF2,CEP57
ATF2,CCDC163
ATF2,MPV17
ATF2,KIAA0232
ATF2,SPAG16
ATF2,PEX3
ATF2,MEST
ATF2,ADAT2
ATF2,SELENOH
ATF2,FBXW9
ATF2,PNISR
ATF2,C5orf51
ATF2,KBTBD6
ATF2,DST
ATF2,RRM1
ATF2,CSTF1
ATF2,AURKA
ATF2,SH3BP5L
ATF2,MRPS14
ATF2,LRRC59
ATF2,TAF7
ATF2,ZNF18
ATF2,RPS7
ATF2,C19orf53
ATF2,COLGALT1
ATF2,CNOT8
ATF2,VPS52
ATF2,RPS18
ATF2,PRKN
ATF2,PACRG
ATF2,PRPF4
ATF2,LAPTM4A
ATF2,CDC26
ATF2,NDUFAF3
ATF2,METAP1D
ATF2,TRUB2
ATF2,TMEM179B
ATF2,MKS1
ATF2,KCTD5
ATF2,COQ4
ATF2,ATAT1
ATF2,WDR89
ATF2,SLC25A46
ATF2,SERPINI1
ATF2,PDCD10
ATF2,NOTCH2NLC
ATF2,NOTCH2NLB
ATF2,NOTCH2NLA
ATF2,WIPF2
ATF2,GRSF1
ATF2,YJU2
ATF2,FAM131A
ATF2,WASHC2C
ATF2,EMC9
ATF2,RPRD1A
ATF2,KLC1
ATF2,VASP
ATF2,SLC24A1
ATF2,INTS14
ATF2,MFAP1
ATF2,SUPV3L1
ATF2,ADK
ATF2,ANKRD37
ATF2,PRKAG1
ATF2,HMBS
ATF2,SNRPB
ATF2,RUFY1
ATF2,CALM1
ATF2,SURF6
ATF2,PFAS
ATF2,WBP2
ATF2,SOX4
ATF2,PDSS2
ATF2,NCOA4
ATF2,LOC101928764
ATF2,PUF60
ATF2,ETF1
ATF2,CDC37
ATF2,INKA2
ATF2,DDX20
ATF2,EIF3H
ATF2,TRIM39
ATF2,NSUN6
ATF2,GABARAP
ATF2,ALG10B
ATF2,ZZEF1
ATF2,YIPF2
ATF2,TIMM29
ATF2,RACGAP1
ATF2,NUP85
ATF2,CYB5D2
ATF2,TPR
ATF2,ODR4
ATF2,PTGR2
ATF2,IREB2
ATF2,STMP1
ATF2,NOC4L
ATF2,MEX3C
ATF2,DDX51
ATF2,BNIP1
ATF2,DBT
ATF2,CTNNB1
ATF2,CDADC1
ATF2,ALG13
ATF2,GPAM
ATF2,MOSPD3
ATF2,MFSD8
ATF2,ATR
ATF2,ABHD18
ATF2,LDLR
ATF2,KLHL20
ATF2,ANKFY1
ATF2,UCHL5
ATF2,TPT1
ATF2,RO60
ATF2,FAM122C
ATF2,KHDC4
ATF2,HIST2H3D
ATF2,GUF1
ATF2,C6orf226
ATF2,TFRC
ATF2,SLC10A7
ATF2,RMDN1
ATF2,NDUFAF5
ATF2,NCAPD2
ATF2,MRPL51
ATF2,ESF1
ATF2,DCAF10
ATF2,SIAH1
ATF2,OXSR1
ATF2,SLC15A4
ATF2,RPL31
ATF2,G3BP2
ATF2,EFTUD2
ATF2,CCDC103
ATF2,USF1
ATF2,RPL21
ATF2,RRP15
ATF2,RAD54B
ATF2,ZBTB45
ATF2,PRIM1
ATF2,GOLGA5
ATF2,DCUN1D5
ATF2,ZNF263
ATF2,MTRF1
ATF2,CYB5B
ATF2,ALG14
ATF2,KAT5
ATF2,ILVBL
ATF2,CYSTM1
ATF2,YTHDF3
ATF2,RFC1
ATF2,C2orf42
ATF2,APPBP2
ATF2,IFNGR1
ATF2,PLK2
ATF2,EXOSC9
ATF2,ZNF565
ATF2,ZNF146
ATF2,TBC1D17
ATF2,PNPO
ATF2,PHF1
ATF2,AKT1S1
ATF2,PRRC2A
ATF2,BRCA1
ATF2,ZNF391
ATF2,SULT2B1
ATF2,PRKCSH
ATF2,CTNND1
ATF2,CCDC151
ATF2,TRMT5
ATF2,SLC38A6
ATF2,PLCD3
ATF2,GOSR1
ATF2,FUBP1
ATF2,RPL27A
ATF2,PPIH
ATF2,KLHL28
ATF2,SF3B4
ATF2,TIMM44
ATF2,RBM45
ATF2,FAM185A
ATF2,ASH2L
ATF2,CYP20A1
ATF2,TIMM9
ATF2,KIAA0586
ATF2,MTR
ATF2,MRPL3
ATF2,LRRC57
ATF2,HIST1H1B
ATF2,HAUS2
ATF2,CFAP20
ATF2,TMCO1
ATF2,TSC1
ATF2,SEC24D
ATF2,NARS
ATF2,GFI1B
ATF2,ADPGK
ATF2,AKAP1
ATF2,ZBBX
ATF2,PRKDC
ATF2,MCM4
ATF2,GOLPH3
ATF2,DPY19L4
ATF2,RPS15
ATF2,C5orf15
ATF2,LARS
ATF2,DSTYK
ATF2,ATXN7L2
ATF2,TPP1
ATF2,GLO1
ATF2,TIMM10B
ATF2,DLAT
ATF2,ARFIP2
ATF2,POLR2M
ATF2,KRIT1
ATF2,DCAF13
ATF2,ANKIB1
ATF2,PPWD1
ATF2,NRBF2
ATF2,DCTN6
ATF2,CENPK
ATF2,C1QTNF6
ATF2,SF3B1
ATF2,SARNP
ATF2,ORMDL2
ATF2,FASTKD2
ATF2,EMC4
ATF2,TBC1D15
ATF2,LIN54
ATF2,EIF4A3
ATF2,B4GALT3
ATF2,ZNHIT2
ATF2,NUP153
ATF2,HUS1
ATF2,SNX5
ATF2,NME7
ATF2,MGME1
ATF2,BLZF1
ATF2,WDHD1
ATF2,SOCS4
ATF2,NSUN4
ATF2,KPNB1
ATF2,CDK5RAP1
ATF2,C11orf24
ATF2,ZNF706
ATF2,SMARCAL1
ATF2,KIAA0895
ATF2,C16orf72
ATF2,TRIP12
ATF2,RNF44
ATF2,MORF4L2
ATF2,FBXO36
ATF2,PAAF1
ATF2,OTUB1
ATF2,COMMD1
ATF2,COA4
ATF2,CCT4
ATF2,NRDC
ATF2,NDUFB5
ATF2,MRPL47
ATF2,IRF9
ATF2,AHCYL1
ATF2,CIRBP
ATF2,RCE1
ATF2,AGA
ATF2,DNAJC9
ATF2,CTDSPL2
ATF2,ZCCHC7
ATF2,STK40
ATF2,USE1
ATF2,PRKCE
ATF2,TEFM
ATF2,SPAG8
ATF2,NUDCD1
ATF2,ENY2
ATF2,ZNF770
ATF2,ZNF384
ATF2,SELENOF
ATF2,PA2G4
ATF2,NAA35
ATF2,MDM4
ATF2,HS2ST1
ATF2,EEA1
ATF2,C6orf89
ATF2,TPRA1
ATF2,RPS19
ATF2,QTRT2
ATF2,MCM2
ATF2,DNAJC2
ATF2,CCDC191
ATF2,LSM2
ATF2,LPCAT3
ATF2,GSTO2
ATF2,FBXW2
ATF2,MAZ
ATF2,KRBA2
ATF2,TRMT10A
ATF2,MTTP
ATF2,HIF1AN
ATF2,GTPBP3
ATF2,EFCAB7
ATF2,AP1G1
ATF2,SAR1B
ATF2,ELP3
ATF2,INTS4
ATF2,GMPPA
ATF2,ZNF684
ATF2,NEU1
ATF2,FDPS
ATF2,FAM200A
ATF2,EDRF1
ATF2,SRRD
ATF2,RBM48
ATF2,PEX1
ATF2,HPS4
ATF2,CSNK1G3
ATF2,CCDC146
ATF2,TAF11
ATF2,PNPT1
ATF2,GOT1
ATF2,DBR1
ATF2,ANKS1A
ATF2,SNX12
ATF2,RMI1
ATF2,HNRNPK
ATF2,SDHB
ATF2,SLC30A9
ATF2,TTC14
ATF2,SSR1
ATF2,NOP53
ATF2,VCPIP1
ATF2,C8orf44-SGK3
ATF2,C8orf44
ATF2,ZNF669
ATF2,TRAPPC5
ATF2,ZNF148
ATF2,DENND5A
ATF2,TIMMDC1
ATF2,RPL22
ATF2,MMS22L
ATF2,TVP23B
ATF2,RMDN3
ATF2,MAST2
ATF2,CACFD1
ATF2,AMN1
ATF2,SRP14
ATF2,MRPS23
ATF2,EIF1AD
ATF2,BANF1
ATF2,PRRC2C
ATF2,NUP133
ATF2,MEF2A
ATF2,GPN3
ATF2,FAM216A
ATF2,SUPT7L
ATF2,SLC4A1AP
ATF2,PIGBOS1
ATF2,PIGB
ATF2,KIFC1
ATF2,ZSCAN25
ATF2,PIGM
ATF2,EIF3D
ATF2,DNTTIP2
ATF2,POLR2E
ATF2,MARCH7
ATF2,CYB561A3
ATF2,ADAMTS6
ATF2,CEP350
ATF2,DLG4
ATF2,COX8A
ATF2,SDHD
ATF2,PDCD11
ATF2,ATP5MD
ATF2,PPIL4
ATF2,JMJD1C
ATF2,CENPH
ATF2,SHPRH
ATF2,INTS5
ATF2,CCT7
ATF2,C1GALT1
ATF2,TMA16
ATF2,HAT1
ATF2,DVL2
ATF2,ZZZ3
ATF2,VPS50
ATF2,KLF11
ATF2,HNRNPDL
ATF2,HNRNPA1L2
ATF2,HEPACAM2
ATF2,ENOPH1
ATF2,ZBED8
ATF2,UBE2K
ATF2,IWS1
ATF2,GTF2H2
ATF2,SSSCA1
ATF2,RAD1
ATF2,BRIX1
ATF2,MNT
ATF2,NDUFB6
ATF2,MCOLN1
ATF2,ISPD
ATF2,ARHGAP26
ATF2,YARS
ATF2,PRR3
ATF2,GNL1
ATF2,METTL16
ATF2,PTCD2
ATF2,MRPS27
ATF2,TRIM52
ATF2,SLMAP
ATF2,CISD2
ATF2,BOLA1
ATF2,RPUSD2
ATF2,KMT5C
ATF2,SNW1
ATF2,C14orf178
ATF2,ANP32E
ATF2,ZW10
ATF2,WDR24
ATF2,TRUB1
ATF2,FKBPL
ATF2,CCDC88A
ATF2,TAF10
ATF2,GRWD1
ATF2,GALNT11
ATF2,PPP1R15B
ATF2,PFDN1
ATF2,NPRL2
ATF2,CCNH
ATF2,VGF
ATF2,SEC22B
ATF2,ZNF594
ATF2,FCF1
ATF2,AREL1
ATF2,TMUB2
ATF2,RPL26
ATF2,HAGH
ATF2,FANCI
ATF2,FAHD1
ATF2,MAPK14
ATF2,FAM174A
ATF2,ZKSCAN2
ATF2,PRPF38B
ATF2,RNF187
ATF2,PTPN11
ATF2,MRFAP1
ATF2,MPHOSPH10
ATF2,MCEE
ATF2,WDR77
ATF2,HHLA3
ATF2,FANCD2
ATF2,ATP5PB
ATF2,AP2S1
ATF2,ANKRD13C
ATF2,DUSP12
ATF2,DNAJC1
ATF2,DCTPP1
ATF2,TOPBP1
ATF2,TF
ATF2,PLEKHB2
ATF2,LYRM7
ATF2,KDM5A
ATF2,CCDC77
ATF2,CAMLG
ATF2,WDR78
ATF2,NCAPH2
ATF2,MIER1
ATF2,LMF2
ATF2,CEP70
ATF2,LANCL2
ATF2,ZNF891
ATF2,ZNF10
ATF2,VPS33A
ATF2,NUP155
ATF2,MYO1E
ATF2,MARS
ATF2,COX7A2L
ATF2,ARHGAP9
ATF2,SYN1
ATF2,UBE2Q1
ATF2,HIST1H2BL
ATF2,HIST1H2AI
ATF2,GCC1
ATF2,DHX16
ATF2,MRPS7
ATF2,GGA3
ATF2,CDKAL1
ATF2,PPP1R11
ATF2,PDCD7
ATF2,MRRF
ATF2,LPP
ATF2,CRADD
ATF2,GPN2
ATF2,GAR1
ATF2,MCM10
ATF2,GPX1
ATF2,SYVN1
ATF2,CCDC171
ATF2,GOT2
ATF2,FDXR
ATF2,COPS5
ATF2,UMAD1
ATF2,EPN1
ATF2,SMIM10L1
ATF2,PRH1-TAS2R14
ATF2,PPIG
ATF2,ABI1
ATF2,YTHDC1
ATF2,THOC6
ATF2,RTTN
ATF2,HCFC1R1
ATF2,DHCR7
ATF2,TMED10
ATF2,SMARCC2
ATF2,HSPE1-MOB4
ATF2,HSPE1
ATF2,HSPD1
ATF2,CDC73
ATF2,C1D
ATF2,ZNF189
ATF2,MRPL50
ATF2,ATF6
ATF2,PPM1B
ATF2,FAM177A1
ATF2,DHX40
ATF2,TRMT44
ATF2,AKAP8L
ATF2,ACOX3
ATF2,VPS45
ATF2,SMIM20
ATF2,ERICH6
ATF2,SLC25A51
ATF2,SCFD1
ATF2,WTAP
ATF2,GTF3C3
ATF2,UBA52
ATF2,SSU72
ATF2,GINS4
ATF2,FAM98B
ATF2,TMEM168
ATF2,RRP12
ATF2,RNF7
ATF2,CHD8
ATF2,TMEM131
ATF2,TAF13
ATF2,PRPF38A
ATF2,ORC1
ATF2,MED17
ATF2,GLRX5
ATF2,JRKL
ATF2,CCDC82
ATF2,UTP11
ATF2,CDIP1
ATF2,TSPYL1
ATF2,PIAS1
ATF2,DARS
ATF2,ZNF76
ATF2,KAZALD1
ATF2,DDX47
ATF2,CLNS1A
ATF2,ATP2B1
ATF2,SCG2
ATF2,SAXO1
ATF2,RRAGA
ATF2,MPI
ATF2,KIF15
ATF2,KIAA1143
ATF2,SMU1
ATF2,PPP3R1
ATF2,HAX1
ATF2,ZC3HC1
ATF2,TSEN34
ATF2,SLC39A9
ATF2,MBOAT7
ATF2,ERH
ATF2,MAPKBP1
ATF2,DNAJC24
ATF2,DCDC1
ATF2,NUDT9
ATF2,ID1
ATF2,FBXO28
ATF2,TATDN1
ATF2,RPS4X
ATF2,NDUFB9
ATF2,MRPL21
ATF2,MNAT1
ATF2,IL10RA
ATF2,IGHMBP2
ATF2,ABHD2
ATF2,TOM1
ATF2,SRA1
ATF2,RPTOR
ATF2,PUM1
ATF2,MDN1
ATF2,CCAR1
ATF2,XPNPEP3
ATF2,ST13
ATF2,RBM22
ATF2,ZFP36L1
ATF2,ZCCHC9
ATF2,B4GAT1
ATF2,ZNF668
ATF2,PHIP
ATF2,CCDC124
ATF2,UFC1
ATF2,POLR2K
ATF2,CCDC15
ATF2,TCTN3
ATF2,RPF1
ATF2,TANK
ATF2,SEC31A
ATF2,PDCL
ATF2,NEURL4
ATF2,ERI1
ATF2,ZSCAN22
ATF2,TTC4
ATF2,CREBL2
ATF2,AHCY
ATF2,KIF1BP
ATF2,TWISTNB
ATF2,UEVLD
ATF2,S100PBP
ATF2,RBL1
ATF2,DDX1
ATF2,BUB1B
ATF2,COQ9
ATF2,CIAPIN1
ATF2,ZNF561
ATF2,WDR11
ATF2,PGBD4
ATF2,KLF9
ATF2,EMC7
ATF2,CCND2
ATF2,DCLRE1B
ATF2,AP4B1
ATF2,CHEK1
ATF2,ASF1B
ATF2,AP1S1
ATF2,OSBPL1A
ATF2,GTF2H2C
ATF2,GTF2H2C_2
ATF2,EXT1
ATF2,BFSP1
ATF2,PLEKHG2
ATF2,NECAP2
ATF2,EIF3B
ATF2,COMMD4
ATF2,STAT1
ATF2,SLC30A6
ATF2,PANK1
ATF2,CFAP70
ATF2,KIF20B
ATF2,CTR9
ATF2,ARL2
ATF2,TOX4
ATF2,TBCC
ATF2,RAB2B
ATF2,MARCH6
ATF2,MAD2L1BP
ATF2,BICRAL
ATF2,ZNF426
ATF2,IARS
ATF2,SARAF
ATF2,MINOS1-NBL1
ATF2,MINOS1
ATF2,MAPK8IP3
ATF2,UTP25
ATF2,MTOR
ATF2,ZFC3H1
ATF2,THAP2
ATF2,CNPY2
ATF2,ZNF77
ATF2,SCNM1
ATF2,RBM25
ATF2,LYSMD1
ATF2,IFT57
ATF2,UBP1
ATF2,REV3L
ATF2,VEZT
ATF2,TUT7
ATF2,THAP1
ATF2,KRT18
ATF2,GDPD1
ATF2,FGD6
ATF2,COQ2
ATF2,THAP9
ATF2,MRPS21
ATF2,BRF2
ATF2,WDR34
ATF2,TSPAN10
ATF2,TSNAX
ATF2,SPRY1
ATF2,NPLOC4
ATF2,INTS9
ATF2,HMBOX1
ATF2,EIF4EBP3
ATF2,APOLD1
ATF2,UTP15
ATF2,STX18
ATF2,LMTK2
ATF2,GUK1
ATF2,C9orf85
ATF2,ANKRA2
ATF2,ABHD17B
ATF2,TRMT10C
ATF2,PSMA1
ATF2,MTRNR2L1
ATF2,CDK11B
ATF2,ABCC10
ATF2,PRSS27
ATF2,MRPL4
ATF2,UBLCP1
ATF2,ERMARD
ATF2,ADAT1
ATF2,HARS
ATF2,HARS2
ATF2,GABPA
ATF2,COG3
ATF2,ATP5PF
ATF2,AKR1A1
ATF2,ABCA7
ATF2,TMTC3
ATF2,PEX12
ATF2,CEP290
ATF2,NUP205
ATF2,MEIG1
ATF2,CASP10
ATF2,C2CD5
ATF2,FSCN1
ATF2,NKAP
ATF2,MRPS28
ATF2,MBTPS2
ATF2,ATRN
ATF2,ZNF132
ATF2,WRAP53
ATF2,VIRMA
ATF2,TSSK6
ATF2,NR1D2
ATF2,NDUFA13
ATF2,ETNK1
ATF2,TAB1
ATF2,RBSN
ATF2,PRKRIP1
ATF2,RPS8
ATF2,CCAR2
ATF2,TARDBP
ATF2,OGT
ATF2,EXOSC6
ATF2,USP53
ATF2,NUP35
ATF2,CSTF2T
ATF2,PSMB6
ATF2,MRPL33
ATF2,FARS2
ATF2,FAM111B
ATF2,DPP9
ATF2,FXN
ATF2,AP3M1
ATF2,SLX1B
ATF2,SLX1A
ATF2,IK
ATF2,C6orf203
ATF2,BOLA2B
ATF2,BOLA2
ATF2,DUSP11
ATF2,NOL8
ATF2,CENPP
ATF2,MRPS30
ATF2,TAGLN2
ATF2,SLC39A8
ATF2,RAMAC
ATF2,NBR1
ATF2,GATB
ATF2,ARNT
ATF2,THRAP3
ATF2,CCP110
ATF2,BCL7B
ATF2,SCLT1
ATF2,C4orf33
ATF2,BOLA2-SMG1P6
ATF2,GINS3
ATF2,SNRPC
ATF2,SLC25A26
ATF2,OIP5
ATF2,NUSAP1
ATF2,GEM
ATF2,PAFAH1B2
ATF2,BCAR3
ATF2,SMC4
ATF2,RPL11
ATF2,RELA
ATF2,IFT80
ATF2,U2SURP
ATF2,HIPK1
ATF2,FDX2
ATF2,C12orf73
ATF2,ABRAXAS1
ATF2,BRCA2
ATF2,ARMC8
ATF2,VPS33B
ATF2,ST3GAL3
ATF2,MRPL58
ATF2,KNSTRN
ATF2,RRP9
ATF2,RMDN2
ATF2,PIK3R3
ATF2,PARP3
ATF2,MTFR2
ATF2,KDM4A
ATF2,TRAPPC2
ATF2,OFD1
ATF2,MDC1
ATF2,RNASEH1
ATF2,NAF1
ATF2,CYB5R4
ATF2,WDR66
ATF2,UBAP2L
ATF2,C1orf43
ATF2,UBAP2
ATF2,U2AF1L4
ATF2,TTC16
ATF2,PTRH1
ATF2,PSENEN
ATF2,PHF8
ATF2,DTX4
ATF2,PCBP2
ATF2,FAM162A
ATF2,DNAJC19
ATF2,CCDC58
ATF2,TRIM38
ATF2,TRDMT1
ATF2,PSMA3
ATF2,HIKESHI
ATF2,SKIV2L
ATF2,NUFIP1
ATF2,NELFE
ATF2,GPALPP1
ATF2,FBXO34
ATF2,DUSP23
ATF2,RBMS2
ATF2,SFXN5
ATF2,HNRNPH2
ATF2,HELB
ATF2,GLA
ATF2,TOMM5
ATF2,TNFRSF21
ATF2,PSMB2
ATF2,PHB2
ATF2,PABPC1
ATF2,EMG1
ATF2,CLUAP1
ATF2,RFT1
ATF2,PPP1R2
ATF2,PINK1
ATF2,ZBTB8OS
ATF2,RBBP4
ATF2,POLE4
ATF2,NOL12
ATF2,MSH2
ATF2,METTL3
ATF2,SHF
ATF2,PRR14
ATF2,HIBADH
ATF2,FAM151B
ATF2,TTC30B
ATF2,TNRC6B
ATF2,PICALM
ATF2,GSTA4
ATF2,ZNF106
ATF2,TRMT12
ATF2,FAM13A
ATF2,MIA3
ATF2,TMEM208
ATF2,STX16
ATF2,LRRC29
ATF2,GPSM2
ATF2,GGA1
ATF2,SPRYD4
ATF2,SETD3
ATF2,ELOVL5
ATF2,CCNK
ATF2,UBXN4
ATF2,SEC24A
ATF2,ZNF484
ATF2,NRAS
ATF2,LOC730098
ATF2,COPS3
ATF2,PSMF1
ATF2,IKZF5
ATF2,CREB3L2
ATF2,ACADSB
ATF2,HNRNPA3
ATF2,TLNRD1
ATF2,ZMPSTE24
ATF2,HYLS1
ATF2,ATP6V1B2
ATF2,ZYX
ATF2,SMC3
ATF2,NEMF
ATF2,MTRNR2L6
ATF2,LOC100507507
ATF2,TMEM121B
ATF2,PIBF1
ATF2,DIS3
ATF2,ZNHIT3
ATF2,ADAR
ATF2,PRMT3
ATF2,IFT52
ATF2,CYB561D1
ATF2,KCTD14
ATF2,UBR2
ATF2,TP53BP1
ATF2,ZDHHC6
ATF2,VTI1A
ATF2,UBFD1
ATF2,EXOC6B
ATF2,EARS2
ATF2,FBXL17
ATF2,TTC31
ATF2,RBMXL1
ATF2,KYAT3
ATF2,ISY1-RAB43
ATF2,ISY1
ATF2,CCDC142
ATF2,UQCRC2
ATF2,CGB2
ATF2,C19orf25
ATF2,MAPK10
ATF2,PPP1R12B
ATF2,PARPBP
ATF2,NUP37
ATF2,NDST2
ATF2,METTL2B
ATF2,ZCWPW2
ATF2,SET
ATF2,PIKFYVE
ATF2,CRBN
ATF2,AZI2
ATF2,TMX4
ATF2,SAR1A
ATF2,PMPCB
ATF2,BECN1
ATF2,UBR1
ATF2,ANKRD36
ATF2,WDR48
ATF2,SCN11A
ATF2,PCID2
ATF2,NSUN3
ATF2,DNAH2
ATF2,DIMT1
ATF2,DHFR2
ATF2,CUL4A
ATF2,CHST12
ATF2,PPIL1
ATF2,ZNF611
ATF2,RNF216
ATF2,SLC39A13
ATF2,CLTB
ATF2,USP35
ATF2,STAM2
ATF2,PELP1
ATF2,KCTD21
ATF2,AURKAIP1
ATF2,WBP11
ATF2,DIP2A
ATF2,C12orf60
ATF2,UBOX5
ATF2,PPA2
ATF2,PGM2L1
ATF2,NR3C1
ATF2,FASTKD5
ATF2,COX6C
ATF2,CASP8
ATF2,ARHGAP11B
ATF2,SPEF2
ATF2,MRPS11
ATF2,MRPL46
ATF2,HMGN4
ATF2,MFN1
ATF2,DUS4L
ATF2,DARS2
ATF2,COMMD9
ATF2,COG5
ATF2,CENPL
ATF2,YLPM1
ATF2,TREX1
ATF2,TMEM198
ATF2,CHPF
ATF2,AAR2
ATF2,STPG1
ATF2,SERP1
ATF2,NIPAL3
ATF2,INO80B
ATF2,EIF2A
ATF2,CAMTA1
ATF2,SEMA6A
ATF2,NSA2
ATF2,NCBP2-AS2
ATF2,NCBP2
ATF2,GFM2
ATF2,FEM1C
ATF2,DBF4B
ATF2,MMUT
ATF2,METTL14
ATF2,CENPQ
ATF2,TMED2
ATF2,RBP5
ATF2,CLSTN3
ATF2,TBC1D23
ATF2,MYL12A
ATF2,DIAPH1
ATF2,ACBD3
ATF2,MXI1
ATF2,PI4K2A
ATF2,FEM1A
ATF2,TMEM217
ATF2,TBC1D22B
ATF2,IMP4
ATF2,CCDC115
ATF2,TMEM138
ATF2,RBM15
ATF2,FAM168A
ATF2,VIPAS39
ATF2,SLC35B1
ATF2,MBTPS1
ATF2,GTF3C2
ATF2,EXO1
ATF2,CLPB
ATF2,AHSA1
ATF2,ZNF23
ATF2,REXO2
ATF2,TOB1
ATF2,GPANK1
ATF2,CSNK2B
ATF2,ASAH2B
ATF2,UBE2Z
ATF2,LRRC8A
ATF2,KYAT1
ATF2,ATG101
ATF2,WDPCP
ATF2,POLR2H
ATF2,MDH1
ATF2,LRRC40
ATF2,ZSCAN21
ATF2,ZBTB5
ATF2,KXD1
ATF2,HEATR1
ATF2,WDR75
ATF2,RPS11
ATF2,NEK9
ATF2,MCMBP
ATF2,CTDP1
ATF2,MKRN2
ATF2,TEX14
ATF2,SPATC1L
ATF2,SLC9B1
ATF2,SLC35A2
ATF2,SEC13
ATF2,DGLUCY
ATF2,TOM1L2
ATF2,DRC3
ATF2,DMKN
ATF2,PEAK1
ATF2,HMG20A
ATF2,CALCOCO1
ATF2,BAZ2B
ATF2,AKAP11
ATF2,ZNF527
ATF2,WASHC3
ATF2,USP2
ATF2,SLC35A3
ATF2,PRELID3A
ATF2,NDUFB3
ATF2,FAM126B
ATF2,PAFAH2
ATF2,ERCC5
ATF2,MED6
ATF2,ZNF250
ATF2,OMA1
ATF2,DPH5
ATF2,LEMD3
ATF2,BUD13
ATF2,NKRF
ATF2,TYSND1
ATF2,TMEM14A
ATF2,SCRIB
ATF2,GNB2
ATF2,STARD3NL
ATF2,RPGRIP1L
ATF2,QRICH1
ATF2,PABPN1
ATF2,FTO
ATF2,C18orf32
ATF2,ZER1
ATF2,RAB21
ATF2,METAP2
ATF2,BSCL2
ATF2,LAMP1
ATF2,DECR1
ATF2,CHUK
ATF2,CDKN2AIPNL
ATF2,C11orf58
ATF2,BBS7
ATF2,SFSWAP
ATF2,MTMR2
ATF2,IKZF4
ATF2,FAM193A
ATF2,BAZ2A
ATF2,PRPF18
ATF2,NMNAT1
ATF2,LZIC
ATF2,DENND3
ATF2,PGM2
ATF2,NOC3L
ATF2,ZNF277
ATF2,RAB28
ATF2,PEX11G
ATF2,EPRS
ATF2,DOCK4
ATF2,ZNF644
ATF2,POC1A
ATF2,MTHFR
ATF2,IDH3B
ATF2,CLCN6
ATF2,ZSCAN16
ATF2,ZNF461
ATF2,C18orf21
ATF2,PSMD3
ATF2,INSIG2
ATF2,FBXL5
ATF2,PGBD2
ATF2,NDUFC2-KCTD14
ATF2,NDUFC2
ATF2,MAGEF1
ATF2,TBCE
ATF2,SDAD1
ATF2,MRPS10
ATF2,IFT74
ATF2,CWF19L1
ATF2,CGGBP1
ATF2,ZGRF1
ATF2,LASP1
ATF2,LARP7
ATF2,FASTKD1
ATF2,CMTR1
ATF2,AP3S1
ATF2,ZNF213
ATF2,WASHC5
ATF2,USP15
ATF2,NSMCE2
ATF2,TMEM41A
ATF2,SCAF1
ATF2,GUSB
ATF2,ELL2
ATF2,TRAIP
ATF2,PBRM1
ATF2,GNL3
ATF2,TOP3B
ATF2,SPATA2
ATF2,SCYL3
ATF2,GCA
ATF2,CDC23
ATF2,ZNF846
ATF2,ZNF582
ATF2,ZNF331
ATF2,PLEKHM3
ATF2,MTA3
ATF2,KCNG3
ATF2,WBP4
ATF2,SUMF1
ATF2,PSMB4
ATF2,ZBTB9
ATF2,SREK1IP1
ATF2,CWC27
ATF2,MED24
ATF2,CDC20
ATF2,SLC31A1
ATF2,HIST1H4F
ATF2,FKBP15
ATF2,DYRK4
ATF2,BCKDHB
ATF2,VPS72
ATF2,ADAM15
ATF2,MARCH5
ATF2,CPEB3
ATF2,RIDA
ATF2,POP1
ATF2,EIF2B4
ATF2,DPP4
ATF2,TEAD1
ATF2,FEM1B
ATF2,CENPE
